company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,member_since,profile_url,source_platform
Gas guru&#039;s,,Radiator,,,4,1,,ID Checked,,,Jul 2017,https://www.myjobquote.co.uk/t/gas-gurus,myjobquote
winter blistz construction,,Radiator,,,5,1,,ID Checked,,,Jan 2024,https://www.myjobquote.co.uk/t/winter-blistz-construction,myjobquote
Khanky’s Gas and Heating,,Radiator,,,5,5,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/khankys-gas-and-heating,myjobquote
Hs heating,,Radiator,,,4,11,,ID Checked,,,Nov 2024,https://www.myjobquote.co.uk/t/hs-heating,myjobquote
Robert Rainko,,Radiator,,,5,3,,ID Checked,,,Dec 2024,https://www.myjobquote.co.uk/t/robert-rainko,myjobquote
Tar Village,,Radiator,,,5,3,,ID Checked,,,Dec 2024,https://www.myjobquote.co.uk/t/tar-village,myjobquote
Alpha plumbers,,Radiator,,,5,2,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/alpha-plumbers,myjobquote
Richeeco,,Radiator,,,5,2,,ID Checked; Public Liability Insurance,,,2015,https://www.myjobquote.co.uk/t/richeeco,myjobquote
Plumbfix365 Plumbing & Heating,,Radiator,,,5,1,,ID Checked; Public Liability Insurance,,,2009,https://www.myjobquote.co.uk/t/plumbfix365-plumbing-heating,myjobquote
MIS Plumbing & Heating LTD,,Radiator,,,5,1,,ID Checked; Public Liability Insurance,,,2019,https://www.myjobquote.co.uk/t/mis-plumbing-heating-ltd,myjobquote
D Hyatt gas services,,Radiator,,,5,1,,ID Checked,,,Feb 2026,https://www.myjobquote.co.uk/t/d-hyatt-gas-services,myjobquote
ABB Plumbing & Gas,,Radiator,,,5,26,07418364217,ID Checked,,,2005,https://www.myjobquote.co.uk/t/abb-plumbing-gas,myjobquote
Plumbing HQ,,Radiator,,,5,4,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/plumbing-hq,myjobquote
Amphibious Heating,,Radiator,,,5,3,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/amphibious-heating,myjobquote
KP Plumbing Service,,Radiator,,,5,14,,ID Checked,,,Sep 2024,https://www.myjobquote.co.uk/t/kp-plumbing-service,myjobquote
Pressure Point P&H,,Radiator,,,5,14,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/pressure-point-ph,myjobquote
plumbcentral,,Radiator,,,5,8,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/plumbcentral,myjobquote
Pappas Services,,Radiator,,,5,2,,ID Checked,,,1990,https://www.myjobquote.co.uk/t/pappas-services,myjobquote
Instafix London Ltd TA Service Team,,Radiator,,,5,3,,ID Checked,,,2009,https://www.myjobquote.co.uk/t/instafix-london-ltd-ta-service-team,myjobquote
Chronicle waste removals,,Radiator,,,5,21,,ID Checked,,,1999,https://www.myjobquote.co.uk/t/chronicle-waste-removals,myjobquote
Reesy&#039;s Heating LTD,,Radiator,,,5,1,,ID Checked,,,2013,https://www.myjobquote.co.uk/t/reesys-heating-ltd,myjobquote
Metro Gas And Electric Ltd,,Radiator,,,5,1,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/metro-gas-and-electric-ltd,myjobquote
HS.HEATING,,Radiator,,,5,5,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/hsheating,myjobquote
Virdi plumbing services,,Radiator,,,5,3,,ID Checked; Public Liability Insurance,,,Mar 2024,https://www.myjobquote.co.uk/t/virdi-plumbing-services,myjobquote
Powerflow Plumbing and Heating,,Radiator,,,5,7,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/powerflow-plumbing-and-heating,myjobquote
Skart Maintenance,,Radiator,,,5,37,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/skart-maintenance,myjobquote
Asset Plumbing and Heating Ltd,,Radiator,,,5,8,,ID Checked,,,Sep 2024,https://www.myjobquote.co.uk/t/asset-plumbing-and-heating-ltd,myjobquote
Teva Nova,,Radiator,,,4.5,8,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/teva-nova,myjobquote
Fred Martin Plumbing & Heating,,Radiator,,,5,8,,ID Checked; Public Liability Insurance,,,2018,https://www.myjobquote.co.uk/t/fred-martin-plumbing-heating,myjobquote
LG Heating and plumbing,,Radiator,,,4.8,15,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/lg-heating-and-plumbing,myjobquote
Elite Heating & Gas,,Radiator,,,5,1,,ID Checked,,,Jun 2017,https://www.myjobquote.co.uk/t/elite-heating-gas,myjobquote
F.G Gas,,Radiator,,,5,19,,ID Checked,,,Apr 2025,https://www.myjobquote.co.uk/t/fg-gas,myjobquote
Plumbers of London,,Radiator,,,1.7,3,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/plumbers-of-london,myjobquote
PM Heating and Plumbing,,Radiator,,,3,1,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/pm-heating-and-plumbing,myjobquote
WESTERN HEATING SERVICES LTD,,Radiator,,,4.68,0,,ID Checked,,,Dec 2021,https://www.myjobquote.co.uk/t/western-heating-services-ltd,myjobquote
WESTERN HEATING SERVICES LTD,,Radiator,,,4.68,0,,ID Checked,,,May 2024,https://www.myjobquote.co.uk/t/rightheat-solutions-ltd,myjobquote
Boiler-plus,,Radiator,,,4.68,0,,ID Checked,,,Mar 2025,https://www.myjobquote.co.uk/t/boiler-plus,myjobquote
Boiler-plus,,Radiator,,,4.68,0,,ID Checked,,,May 2023,https://www.myjobquote.co.uk/t/harmanjit,myjobquote
"The underfloor heating company London | Repair, maintenance",,Radiator,,,4.68,0,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/the-underfloor-heating-company-london-repair-maintenance,myjobquote
AH Plumbing & Gas Ltd,,Radiator,,,4.68,0,,,,,2017,https://www.myjobquote.co.uk/t/ah-plumbing-gas-ltd,myjobquote
Menelik,,Radiator,,,4.68,0,,ID Checked,,,Jan 2024,https://www.myjobquote.co.uk/t/menelik,myjobquote
Fx plumbing and heating,,Radiator,,,4.68,0,,ID Checked,,,2006,https://www.myjobquote.co.uk/t/fx-plumbing-and-heating,myjobquote
Urban flame solutions,,Radiator,,,4.68,0,,ID Checked,,,Feb 2023,https://www.myjobquote.co.uk/t/urban-flame-solutions,myjobquote
CP Utility Solutions Ltd,,Radiator,,,4.68,0,,Public Liability Insurance,,,May 2024,https://www.myjobquote.co.uk/t/cp-utility-solutions-ltd,myjobquote
Rightway Pluming and Heating,,Radiator,,,4.68,0,,Public Liability Insurance,,,Jun 2023,https://www.myjobquote.co.uk/t/rightway-pluming-and-heating,myjobquote
Quickwork Gas and Heating Services,,Radiator,,,4.68,0,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/quickwork-gas-and-heating-services,myjobquote
Ecofix247,,Radiator,,,4.68,0,,ID Checked,,,Nov 2025,https://www.myjobquote.co.uk/t/ecofix247,myjobquote
Miljusevic,,Radiator,,,5,20,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/miljusevic,myjobquote
Saulius Raudys,,Radiator,,,4,2,,ID Checked; Public Liability Insurance,,,2010,https://www.myjobquote.co.uk/t/saulius-raudys,myjobquote
Easy Fix Heating Ltd,,Radiator,,,5,44,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/easy-fix-heating-ltd,myjobquote
Safe ozo heating & cooling ltd,,Radiator,,,4.68,0,,ID Checked,,,Dec 2024,https://www.myjobquote.co.uk/t/safe-ozo-heating-cooling-ltd,myjobquote
Lee simons,,Radiator,,,5,10,,ID Checked; Public Liability Insurance,,,1993,https://www.myjobquote.co.uk/t/lee-simons,myjobquote
Signal Plumbing LTD,,Radiator,,,5,1,,ID Checked; Public Liability Insurance,,,2020,https://www.myjobquote.co.uk/t/signal-plumbing-ltd,myjobquote
Gasworks by AC,,Radiator,,,5,9,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/gasworks-by-ac,myjobquote
Gm plumbing & heating services,,Radiator,,,5,10,,Public Liability Insurance,,,2006,https://www.myjobquote.co.uk/t/gm-plumbing-heating-services,myjobquote
Plumbfitex limited,,Radiator,,,5,6,07418319800,ID Checked,,,2012,https://www.myjobquote.co.uk/t/plumbfitex-limited,myjobquote
Keyheat Solutions,,Radiator,,,5,7,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/keyheat-solutions-1,myjobquote
Proximus Plumbing and Heating LTD,,Radiator,,,5,10,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/proximus-plumbing-and-heating-ltd,myjobquote
MKN Services,,Radiator,,,4.5,1,,ID Checked,,,1993,https://www.myjobquote.co.uk/t/mkn-services,myjobquote
DCT Heating Ltd,,Radiator,,,5,2,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/dct-heating-ltd,myjobquote
Cx boiler tech,,Radiator,,,5,2,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/cx-boiler-tech,myjobquote
JB Flames Ltd,,Radiator,,,5,6,,ID Checked,,,2004,https://www.myjobquote.co.uk/t/jb-flames-ltd,myjobquote
Flame On Gas & Heating,,Radiator,,,4.68,0,,ID Checked,,,,https://www.myjobquote.co.uk/t/flame-on-gas-heating,myjobquote
GD Heating Services,,Radiator,,,4.68,0,,ID Checked,,,Jul 2023,https://www.myjobquote.co.uk/t/gd-heating-services,myjobquote
"Plumbing ,Heating .Gas engineers",,Radiator,,,4.68,0,,ID Checked,,,Mar 2024,https://www.myjobquote.co.uk/t/plumbing-heating-gas-engineers,myjobquote
Kenyaz heating and plumbing ltd,,Radiator,,,4.68,0,,ID Checked,,,Feb 2025,https://www.myjobquote.co.uk/t/kenyaz-heating-and-plumbing-ltd,myjobquote
Gastector Heating And Plumbing Ltd,,Radiator,,,4.68,0,,ID Checked,,,2002,https://www.myjobquote.co.uk/t/gastector-heating-and-plumbing-ltd,myjobquote
London plumbing services ltd,,Radiator,,,4.68,0,,ID Checked,,,Feb 2024,https://www.myjobquote.co.uk/t/london-plumbing-services-ltd,myjobquote
Sergio Alves,,Radiator,,,4.68,0,,ID Checked,,,May 2025,https://www.myjobquote.co.uk/t/sergio-alves,myjobquote
Sergio Alves,,Radiator,,,4.68,0,,ID Checked,,,2026,https://www.myjobquote.co.uk/t/oxygen-property-services-ltd,myjobquote
Heatsmiths,,Radiator,,,4.68,0,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/heatsmiths,myjobquote
Heatsmiths,,Radiator,,,4.68,0,,ID Checked,,,Jul 2018,https://www.myjobquote.co.uk/t/safe-engineering-ltd,myjobquote
Regent heating ltd,,Radiator,,,4.68,0,,ID Checked,,,May 2021,https://www.myjobquote.co.uk/t/regent-heating-ltd,myjobquote
Gas Plumbing Solutions limited,,Radiator,,,4.68,0,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/gas-plumbing-solutions-limited,myjobquote
Russell Jackson,,Radiator,,,4.68,0,,ID Checked,,,Aug 2024,https://www.myjobquote.co.uk/t/russell-jackson,myjobquote
Central Heating Solutions Ltd,,Radiator,,,4.8,6,,ID Checked; Public Liability Insurance,,,Oct 2025,https://www.myjobquote.co.uk/t/central-heating-solutions-ltd,myjobquote
bright contractors,,Radiator,,,5,1,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/bright-contractors,myjobquote
GACI BUILDERS,,Radiator,,,4.68,0,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/gaci-builders,myjobquote
Electro-flame,,Radiator,,,4.68,0,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/electro-flame,myjobquote
Optimize gas & plumbing LTD,,Radiator,,,4.68,0,,ID Checked,,,May 2017,https://www.myjobquote.co.uk/t/optimize-gas-plumbing-ltd,myjobquote
Khan gas and heating services,,Radiator,,,4.68,0,,ID Checked,,,Jun 2023,https://www.myjobquote.co.uk/t/khan-gas-and-heating-services,myjobquote
Rapid flow heating and plumbing,,Radiator,,,4.5,2,,ID Checked; Public Liability Insurance,,,,https://www.myjobquote.co.uk/t/rapid-flow-heating-and-plumbing,myjobquote
London Heating Solutions,,Radiator,,,4,1,,ID Checked,,,Feb 2026,https://www.myjobquote.co.uk/t/london-heating-solutions,myjobquote
Coldbusterz heating and plumbing ltd,,Radiator,,,5,2,,ID Checked,,,Feb 2026,https://www.myjobquote.co.uk/t/coldbusterz-heating-and-plumbing-ltd,myjobquote
Blue flame cms ltd,,Radiator,,,5,4,,ID Checked,,,Jan 2026,https://www.myjobquote.co.uk/t/blue-flame-cms-ltd,myjobquote
Golden dawn services limited,,Radiator,,,5,1,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/golden-dawn-services-limited,myjobquote
inFinnerty Gas Limited,,Radiator,,,5,5,,ID Checked; Public Liability Insurance,,,2026,https://www.myjobquote.co.uk/t/infinnerty-gas-limited,myjobquote
D Burgess Domestic Gas & Htg,,Radiator,,,5,4,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/d-burgess-domestic-gas-htg,myjobquote
K R Plumbing Ltd,,Radiator,,,5,8,,ID Checked; Public Liability Insurance,,,2021,https://www.myjobquote.co.uk/t/k-r-plumbing-ltd,myjobquote
Master Heating Services Ltd,,Radiator,,,5,24,07451271993,ID Checked; Public Liability Insurance,,,2006,https://www.myjobquote.co.uk/t/master-heating-services-ltd,myjobquote
Platinum Gas Solutions Ltd,,Radiator,,,5,2,,ID Checked; Public Liability Insurance,,,Oct 2023,https://www.myjobquote.co.uk/t/platinum-gas-solutions-ltd,myjobquote
Premier Heatworks,,Radiator,,,4,8,,ID Checked; Public Liability Insurance,,,1990,https://www.myjobquote.co.uk/t/premier-heatworks,myjobquote
Boilers On-Demand,,Radiator,,,5,1,,ID Checked,,,Feb 2025,https://www.myjobquote.co.uk/t/boilers-on-demand,myjobquote
Invicta heating Ltd,,Radiator,,,5,4,,ID Checked,,,Jan 2026,https://www.myjobquote.co.uk/t/invicta-heating-ltd,myjobquote
AAAT Heating and Gas Services,,Radiator,,,5,6,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/aaat-heating-and-gas-services,myjobquote
DnT Heating Solutions Ltd,,Radiator,,,5,10,07418371493,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/dnt-heating-solutions-ltd,myjobquote
KCC Team Ltd,,Radiator,,,5,2,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/kcc-team-ltd,myjobquote
Gas help ltd,,Radiator,,,5,1,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/gas-help-ltd,myjobquote
Gas Tech Plumbing Ltd,,Radiator,,,5,2,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/gas-tech-plumbing-ltd,myjobquote
Will Flow - Plumbing & Heating,,Radiator,,,5,11,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/will-flow-plumbing-heating,myjobquote
Vik Gas Engineer,,Radiator,,,5,2,,ID Checked; Public Liability Insurance,,,2006,https://www.myjobquote.co.uk/t/vik-gas-engineer,myjobquote
White knight central heating and plumbing,,Radiator,,,4,11,,ID Checked,,,2009,https://www.myjobquote.co.uk/t/white-knight-central-heating-and-plumbing,myjobquote
Nova Flow Plumbing & Heating,,Radiator,,,5,1,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/nova-flow-plumbing-heating,myjobquote
Sahagas,,Radiator,,,5,1,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/sahagas,myjobquote
Resolve Gas and Heating Services Ltd,,Radiator,,,5,3,,ID Checked,,,Jul 2025,https://www.myjobquote.co.uk/t/resolve-gas-and-heating-services-ltd,myjobquote
J J Plumbing and Heating,,Radiator,,,5,20,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/j-j-plumbing-and-heating,myjobquote
Advance plumbing and heating,,Radiator,,,5,14,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/advance-plumbing-and-heating,myjobquote
K&B Plumbing and Heating Ltd,,Radiator,,,5,39,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/kb-plumbing-and-heating-ltd,myjobquote
24 Heating Ltd,,Radiator,,,5,1,,ID Checked; Public Liability Insurance,,,2002,https://www.myjobquote.co.uk/t/24-heating-ltd,myjobquote
Home heating engineers ltd,,Radiator,,,5,5,,ID Checked; Public Liability Insurance,,,2016,https://www.myjobquote.co.uk/t/home-heating-engineers-ltd,myjobquote
Brit x plumber,,Radiator,,,5,6,,ID Checked,,,Dec 2025,https://www.myjobquote.co.uk/t/brit-x-plumber,myjobquote
"JS Plumbing, Heating and Gas Services",,Radiator,,,5,7,,ID Checked,,,1900,https://www.myjobquote.co.uk/t/js-plumbing-heating-and-gas-services,myjobquote
24hr plumbing,,Radiator,,,5,6,,ID Checked,,,Mar 2020,https://www.myjobquote.co.uk/t/24hr-plumbing-1,myjobquote
Parkgate Plumbing & Heating,,Radiator,,,4.68,0,,ID Checked,"Gas safe certificate for over 15 years. 
Sole trader for 15 plus years.",,Dec 2024,https://www.myjobquote.co.uk/t/parkgate-plumbing-heating,myjobquote
Dhesi heating and plumbing,,Radiator,,,4.68,0,,ID Checked; Public Liability Insurance,,,1990,https://www.myjobquote.co.uk/t/dhesi-heating-and-plumbing,myjobquote
B.W.Chappell Plumbing &Heating,,Radiator,,,4.68,0,,ID Checked; Public Liability Insurance,,,Jan 2017,https://www.myjobquote.co.uk/t/bwchappell-plumbing-heating,myjobquote
Elliotts Heating & Plumbing,,Radiator,,,4.68,0,,,,,May 2023,https://www.myjobquote.co.uk/t/elliotts-heating-plumbing,myjobquote
S carrington heating ltd,,Radiator,,,4.68,0,,ID Checked,,,Mar 2023,https://www.myjobquote.co.uk/t/s-carrington-heating-ltd,myjobquote
Kentgas,,Radiator,,,4.68,0,,ID Checked,,,Jun 2023,https://www.myjobquote.co.uk/t/kentgas,myjobquote
Kentgas,,Radiator,,,4.68,0,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/k2-gas-plumbing-and-heating,myjobquote
New Era Renewables,,Radiator,,,4.68,0,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/new-era-renewables,myjobquote
Heat-Tec,,Radiator,,,4.68,0,,ID Checked,,,Mar 2023,https://www.myjobquote.co.uk/t/heat-tec-2,myjobquote
Heat-Tec,,Radiator,,,4.68,0,,ID Checked,,,Aug 2024,https://www.myjobquote.co.uk/t/newburygreen-soloutions-ltd,myjobquote
Bells Gas Services,,Radiator,,,4.68,0,,,,,2003,https://www.myjobquote.co.uk/t/bells-gas-services,myjobquote
Bells Gas Services,,Radiator,,,5,1,,,,,Sep 2024,https://www.myjobquote.co.uk/t/roks-plumbing-and-heating,myjobquote
Peaches plumbing and heating,,Radiator,,,4.68,0,,,,,2018,https://www.myjobquote.co.uk/t/peaches-plumbing-and-heating,myjobquote
Paul McCarthy,,Radiator,,,4.68,0,,,,,Apr 2022,https://www.myjobquote.co.uk/t/paul-mccarthy-1,myjobquote
Paul McCarthy,,Radiator,,,4.68,0,,,,,Jun 2023,https://www.myjobquote.co.uk/t/gas-tec-solutions-ltd,myjobquote
Total gas works ltd,,Radiator,,,4.68,0,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/total-gas-works-ltd,myjobquote
GORE GAS SOLUTIONS,,Radiator,,,4.68,0,,ID Checked,,,Aug 2016,https://www.myjobquote.co.uk/t/gore-gas-solutions,myjobquote
24/7 Solve Ltd,,Radiator,,,4.68,0,,,,,Sep 2024,https://www.myjobquote.co.uk/t/247-solve-ltd,myjobquote
Austin Ehibochie,,Radiator,,,5,6,,ID Checked,,,Jan 2026,https://www.myjobquote.co.uk/t/austin-ehibochie,myjobquote
Comfortable Heating,,Radiator,,,5,5,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/comfortable-heating,myjobquote
Davey heating and plumbing,,Radiator,,,5,5,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/davey-heating-and-plumbing,myjobquote
JB Plumbing & Heating,,Radiator,,,5,1,,ID Checked; Public Liability Insurance,,,Nov 2024,https://www.myjobquote.co.uk/t/jb-plumbing-heating-7,myjobquote
