company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,member_since,profile_url,source_platform
Tiler in South London,,Tiler,,,4.68,0,,ID Checked,,,Feb 2024,https://www.myjobquote.co.uk/t/tiler-in-south-london,myjobquote
Tiler in South London,,Tiler,,,4.68,0,,,,,1991,https://www.myjobquote.co.uk/t/swift-ceramics,myjobquote
Francisc,,Tiler,,,4.68,0,,ID Checked,,,Feb 2023,https://www.myjobquote.co.uk/t/francisc-2,myjobquote
K. Chikowore,,Tiler,,,4.68,0,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/k-chikowore,myjobquote
PL Builders Ltd,,Tiler,,,4.68,0,,,,,Aug 2024,https://www.myjobquote.co.uk/t/pl-builders-ltd,myjobquote
Eagleeast construction ltd,,Tiler,,,4.68,0,,ID Checked,,,Jan 2026,https://www.myjobquote.co.uk/t/eagleeast-construction-ltd,myjobquote
renovit,,Tiler,,,4.68,0,,ID Checked,,,Oct 2025,https://www.myjobquote.co.uk/t/renovit,myjobquote
renovit,,Tiler,,,4.68,0,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/serhio,myjobquote
Tiler,,Tiler,,,4.68,0,,,,,Apr 2024,https://www.myjobquote.co.uk/t/tiler-101,myjobquote
Tiler,,Tiler,,,4.68,0,,ID Checked,,,Apr 2024,https://www.myjobquote.co.uk/t/pavel-23,myjobquote
Pavel,,Tiler,,,4.68,0,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/risto-erkechev,myjobquote
Luxfinnish,,Tiler,,,4.68,0,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/luxfinnish,myjobquote
Tronchev79,,Tiler,,,4.68,0,,ID Checked,,,Apr 2025,https://www.myjobquote.co.uk/t/tronchev79,myjobquote
Tronchev79,,Tiler,,,4.68,0,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/perfect-tile,myjobquote
Perfect tile,,Tiler,,,4.68,0,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/dutulaurentiu,myjobquote
Dutulaurentiu,,Tiler,,,4.68,0,,,,,Oct 2025,https://www.myjobquote.co.uk/t/tiler-147,myjobquote
Tiler,,Tiler,,,4.68,0,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/rai-constrution,myjobquote
miriltd,,Tiler,,,4.68,0,,ID Checked,,,Jan 2022,https://www.myjobquote.co.uk/t/miriltd,myjobquote
miriltd,,Tiler,,,4.68,0,,ID Checked,,,2008,https://www.myjobquote.co.uk/t/the-best-choice-1,myjobquote
Master bedroom,,Tiler,,,4.68,0,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/master-bedroom,myjobquote
Alberto,,Tiler,,,4.68,0,,ID Checked,,,Sep 2023,https://www.myjobquote.co.uk/t/alberto-3,myjobquote
Alberto,,Tiler,,,4.68,0,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/ark-building-a-maintenance,myjobquote
Malang,,Tiler,,,4.68,0,,ID Checked,,,Sep 2025,https://www.myjobquote.co.uk/t/malang,myjobquote
Singh construction,,Tiler,,,4.68,0,,ID Checked,,,Mar 2022,https://www.myjobquote.co.uk/t/singh-construction-4,myjobquote
The Ruby Team,,Tiler,,,4.68,0,,,,,Jan 2025,https://www.myjobquote.co.uk/t/the-ruby-team,myjobquote
Roland Rotyis,,Tiler,,,4.68,0,,,,,Jul 2024,https://www.myjobquote.co.uk/t/roland-rotyis,myjobquote
Sam Blackwell,,Tiler,,,4.68,0,,,,,May 2025,https://www.myjobquote.co.uk/t/sam-blackwell-1,myjobquote
Sam Blackwell,,Tiler,,,4.68,0,,,,,Jan 2025,https://www.myjobquote.co.uk/t/zenaida,myjobquote
Bruno Santos,,Tiler,,,5,5,,ID Checked,,,Oct 2021,https://www.myjobquote.co.uk/t/bruno-santos,myjobquote
PLUMBLINE TILING,,Tiler,,,5,1,,ID Checked,,,2007,https://www.myjobquote.co.uk/t/plumbline-tiling,myjobquote
M&m business,,Tiler,,,5,1,,ID Checked,,,Feb 2024,https://www.myjobquote.co.uk/t/mm-business,myjobquote
Peter&#039;s level,,Tiler,,,4.68,0,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/peters-level,myjobquote
Peter&#039;s level,,Tiler,,,4.68,0,,ID Checked,,,Aug 2018,https://www.myjobquote.co.uk/t/ahmed-34,myjobquote
Groutgleam Streatham and Sydenham,,Tiler,,,5,1,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/groutgleam-streatham-and-sydenham,myjobquote
DD Building Services,,Tiler,,,5,2,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/dd-building-services-2,myjobquote
Square metre,,Tiler,,,5,1,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/square-metre,myjobquote
GVN Tiling,,Tiler,,,5,11,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/gvn-tiling,myjobquote
Daniel Ardeleanu,,Tiler,,,4,21,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/daniel-ardeleanu,myjobquote
Tiler Grzegorz,,Tiler,,,4.68,0,,ID Checked,,,Mar 2024,https://www.myjobquote.co.uk/t/tiler-grzegorz,myjobquote
Plama Ltd,,Tiler,,,4.68,0,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/plama-ltd,myjobquote
Trade Recruitment Skilled To Build,,Tiler,,,4.68,0,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/trade-recruitment-skilled-to-build,myjobquote
Tiler in South London,,Tiler,,,4.68,0,,ID Checked,,,Feb 2025,https://www.myjobquote.co.uk/t/joao-moco,myjobquote
Daniel,,Tiler,,,4.68,0,,ID Checked,,,Apr 2025,https://www.myjobquote.co.uk/t/daniel-343,myjobquote
Perfect tile,,Tiler,,,5,11,,ID Checked,,,1988,https://www.myjobquote.co.uk/t/steves-ceramics,myjobquote
D&D Interiors,,Tiler,,,5,12,,ID Checked,,,2002,https://www.myjobquote.co.uk/t/dd-interiors,myjobquote
Kehinde,,Tiler,,,4.68,0,,ID Checked,,,Feb 2021,https://www.myjobquote.co.uk/t/kehinde-8,myjobquote
BRICKLYNX CONSTRUCTION,,Tiler,,,4.68,0,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/bricklynx-construction,myjobquote
Alpha Croydon,,Tiler,,,4.68,0,,ID Checked,,,Dec 2022,https://www.myjobquote.co.uk/t/alpha-croydon,myjobquote
Moulton Construction  Service,,Tiler,,,4.68,0,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/moulton-construction-service,myjobquote
tiling prestige,,Tiler,,,4.68,0,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/tiling-prestige,myjobquote
PaulTiler,,Tiler,,,4.68,0,,ID Checked,,,Jun 2024,https://www.myjobquote.co.uk/t/paultiler,myjobquote
TileBMM,,Tiler,,,4.68,0,,ID Checked,,,Nov 2022,https://www.myjobquote.co.uk/t/tilebmm,myjobquote
TileBMM,,Tiler,,,4.68,0,,ID Checked,,,Aug 2023,https://www.myjobquote.co.uk/t/in-2-interiors,myjobquote
In 2 interiors,,Tiler,,,4.68,0,,ID Checked,,,Jan 2023,https://www.myjobquote.co.uk/t/ivan-tiler-1,myjobquote
Artisan tiling,,Tiler,,,4.68,0,,,,,Feb 2025,https://www.myjobquote.co.uk/t/artisan-tiling,myjobquote
Artisan tiling,,Tiler,,,4.68,0,,ID Checked,,,May 2022,https://www.myjobquote.co.uk/t/nadsflooring,myjobquote
Diogo rocha,,Tiler,,,4.68,0,,,,,Jul 2025,https://www.myjobquote.co.uk/t/diogo-rocha,myjobquote
Diogo rocha,,Tiler,,,4.68,0,,ID Checked,,,Jul 2025,https://www.myjobquote.co.uk/t/tomtilemaker,myjobquote
tom.tilemaker,,Tiler,,,4.9,20,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/refurbish-my-home,myjobquote
Brownes Property Improvements,,Tiler,,,5,1,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/brownes-property-improvements,myjobquote
P2P Decorators,,Tiler,,,5,17,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/p2p-decorators,myjobquote
Impact Decor Ltd,,Tiler,,,5,2,,ID Checked,,,2013,https://www.myjobquote.co.uk/t/impact-decor-ltd,myjobquote
Nestcrafts,,Tiler,,,5,3,,Public Liability Insurance,,,1999,https://www.myjobquote.co.uk/t/nestcrafts-1,myjobquote
P7 designs,,Tiler,,,5,4,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/p7-designs,myjobquote
Fab City Homes,,Tiler,,,5,1,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/fab-city-homes,myjobquote
Gordons Property Services,,Tiler,,,5,1,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/gordons-property-services-2,myjobquote
DIA Team Gardeners,,Tiler,,,5,5,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/dia-team-gardeners,myjobquote
Diamond tiling,,Tiler,,,5,1,,ID Checked,,,1999,https://www.myjobquote.co.uk/t/diamond-tiling-1,myjobquote
GMS  Cleaning and maintenance Service Ltd,,Tiler,,,5,5,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/gms-cleaning-and-maintenance-service-ltd,myjobquote
We Do It All Property Services LTD,,Tiler,,,5,5,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/we-do-it-all-property-services-ltd,myjobquote
5star plastering rendering,,Tiler,,,5,2,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/5star-plastering-rendering,myjobquote
AVT Specialist Tiling & Plumbing,,Tiler,,,5,1,07418317813,ID Checked,,,1989,https://www.myjobquote.co.uk/t/avt-specialist-tiling-plumbing,myjobquote
Decobuilding Ltd,,Tiler,,,5,1,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/decobuilding-ltd,myjobquote
MPK BUILDINGS LIMITED,,Tiler,,,5,2,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/mpk-buildings-limited,myjobquote
Noble property maintenance LTD,,Tiler,,,5,6,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/noble-property-maintenance-ltd,myjobquote
Edison,,Tiler,,,5,1,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/edison-4,myjobquote
CD Tiling & Decor,,Tiler,,,5,1,,ID Checked,,,1993,https://www.myjobquote.co.uk/t/cd-tiling-decor,myjobquote
ARTIS&ODYSSEAS,,Tiler,,,5,8,,ID Checked,,,Jun 2021,https://www.myjobquote.co.uk/t/artisodysseas,myjobquote
Leanne Johnston,,Tiler,,,4.4,9,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/leanne-johnston,myjobquote
Gandi Tilers London,,Tiler,,,5,2,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/gandi-tilers-london,myjobquote
JX Refurbishment,,Tiler,,,5,1,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/jx-refurbishment,myjobquote
HandyDan Services,,Tiler,,,4,1,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/handydan-services,myjobquote
Sortedox painting and decorating,,Tiler,,,4.68,0,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/sortedox-painting-and-decorating,myjobquote
b85ltd,,Tiler,,,4.68,0,,ID Checked,,,Sep 2016,https://www.myjobquote.co.uk/t/b85ltd,myjobquote
b85ltd,,Tiler,,,4.68,0,,ID Checked,,,2007,https://www.myjobquote.co.uk/t/epd-iwan,myjobquote
TaskRabbit,,Tiler,,,4.68,0,,ID Checked,,,Feb 2017,https://www.myjobquote.co.uk/t/taskrabbit-1,myjobquote
Bilder,,Tiler,,,4.68,0,,,,,Mar 2025,https://www.myjobquote.co.uk/t/bilder-1,myjobquote
Bilder,,Tiler,,,4.68,0,,ID Checked,,,Feb 2022,https://www.myjobquote.co.uk/t/gigi-constarcte,myjobquote
Ervin Building,,Tiler,,,4.68,0,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/ervin-building,myjobquote
Marcel,,Tiler,,,4.68,0,,ID Checked,,,Jul 2024,https://www.myjobquote.co.uk/t/marcel-19,myjobquote
Marcel,,Tiler,,,4.68,0,,,,,2005,https://www.myjobquote.co.uk/t/barbu-nicolas,myjobquote
CLC constration,,Tiler,,,4.68,0,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/clc-constration,myjobquote
CLC constration,,Tiler,,,4.68,0,,ID Checked,,,1974,https://www.myjobquote.co.uk/t/weizhang,myjobquote
Weizhang,,Tiler,,,4.68,0,,ID Checked,,,Jul 2023,https://www.myjobquote.co.uk/t/fishers-construction-1,myjobquote
Paul Calderhead,,Tiler,,,4.68,0,,ID Checked,,,Dec 2025,https://www.myjobquote.co.uk/t/paul-calderhead,myjobquote
Benefyc LTD,,Tiler,,,4.68,0,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/benefyc-ltd,myjobquote
Hyusein,,Tiler,,,4.68,0,,ID Checked,,,Mar 2016,https://www.myjobquote.co.uk/t/hyusein,myjobquote
Hyusein,,Tiler,,,4.68,0,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/painter-353,myjobquote
Kriss,,Tiler,,,4.68,0,,ID Checked,,,Mar 2025,https://www.myjobquote.co.uk/t/kriss-6,myjobquote
Kriss,,Tiler,,,4.68,0,,ID Checked,,,2011,https://www.myjobquote.co.uk/t/mm-removals,myjobquote
Gabriel,,Tiler,,,4.68,0,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/gabriel-20,myjobquote
GB plastering services,,Tiler,,,4.68,0,,ID Checked,,,Feb 2022,https://www.myjobquote.co.uk/t/gb-plastering-services-3,myjobquote
GB plastering services,,Tiler,,,4.68,0,,ID Checked; Public Liability Insurance,,,2024,https://www.myjobquote.co.uk/t/es-london-removals,myjobquote
Bcui Builders LTD,,Tiler,,,4.68,0,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/bcui-builders-ltd,myjobquote
Stevie,,Tiler,,,4.68,0,,ID Checked,,,Feb 2024,https://www.myjobquote.co.uk/t/stevie,myjobquote
PAWBUILD,,Tiler,,,4.68,0,,ID Checked,,,2005,https://www.myjobquote.co.uk/t/pawbuild,myjobquote
Angel Decorating Ltd,,Tiler,,,4.68,0,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/angel-decorating-ltd,myjobquote
Asiamah Enterprise,,Tiler,,,4.68,0,,ID Checked,,,Apr 2016,https://www.myjobquote.co.uk/t/asiamah-enterprise,myjobquote
Asiamah Enterprise,,Tiler,,,4.68,0,,,,,2007,https://www.myjobquote.co.uk/t/todorkaivanova,myjobquote
Tiler,,Tiler,,,4.68,0,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/ashbuild,myjobquote
OLJAX,,Tiler,,,4.68,0,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/oljax,myjobquote
BNR tiling,,Tiler,,,5,4,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/bnr-tiling,myjobquote
NB TILING,,Tiler,,,4,3,,ID Checked,,,1999,https://www.myjobquote.co.uk/t/nb-tiling,myjobquote
NE Contracts,,Tiler,,,5,2,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/ne-contracts,myjobquote
Simion Valentin,,Tiler,,,5,1,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/simion-valentin,myjobquote
AL Bespoke Renovations,,Tiler,,,5,4,,ID Checked,,,2009,https://www.myjobquote.co.uk/t/al-bespoke-renovations,myjobquote
AllTile Services,,Tiler,,,5,1,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/alltile-services,myjobquote
Best Tiling Solutions,,Tiler,,,5,1,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/best-tiling-solutions,myjobquote
Dream Housing Limited,,Tiler,,,4.9,10,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/dream-housing-limited,myjobquote
Campo tiling&building services limited,,Tiler,,,5,1,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/campo-tilingbuilding-services-limited,myjobquote
CM Top Construction,,Tiler,,,5,1,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/cm-top-construction,myjobquote
R&r tiling,,Tiler,,,5,1,,ID Checked,,,Nov 2018,https://www.myjobquote.co.uk/t/rr-tiling,myjobquote
VM CARPENTERY&JOINERY LTD,,Tiler,,,5,4,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/vm-carpenteryjoinery-ltd,myjobquote
UControl Developers,,Tiler,,,4.68,0,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/ucontrol-developers,myjobquote
Sebastian Satmari LTD,,Tiler,,,4.68,0,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/sebastian-satmari-ltd,myjobquote
Fatjon Cela,,Tiler,,,4.68,0,,ID Checked,"Engineered wood floors all designs with qualifications 
From Woodpecker , Ted Todd , YTD , and many",,Nov 2015,https://www.myjobquote.co.uk/t/fatjon-cela,myjobquote
Daniel Faust,,Tiler,,,4.68,0,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/daniel-faust,myjobquote
Tile Palais,,Tiler,,,4.68,0,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/tile-palais,myjobquote
M D CORP LTD,,Tiler,,,4.68,0,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/m-d-corp-ltd,myjobquote
prime marble and tiling Ltd,,Tiler,,,4.68,0,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/prime-marble-and-tiling-ltd,myjobquote
Vieira stone,,Tiler,,,4.68,0,,ID Checked,,,Mar 2025,https://www.myjobquote.co.uk/t/vieira-stone,myjobquote
Vieira stone,,Tiler,,,4.68,0,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/hardy-ldt,myjobquote
Hardy LDT,,Tiler,,,4.68,0,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/dl-home-refurbishment,myjobquote
Tiler,,Tiler,,,4.68,0,,,,,Feb 2026,https://www.myjobquote.co.uk/t/locksbottom-tiling,myjobquote
Locksbottom tiling,,Tiler,,,4.68,0,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/sincere-chinese,myjobquote
S P Tiling,,Tiler,,,4.68,0,,ID Checked,,,Sep 2024,https://www.myjobquote.co.uk/t/s-p-tiling,myjobquote
