company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,member_since,profile_url,source_platform
Eclipse Heating Ltd,,Heating Engineer,,,5,9,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/eclipse-heating-ltd,myjobquote
Tar Village,,Heating Engineer,,,4,3,,ID Checked,,,Aug 2025,https://www.myjobquote.co.uk/t/tar-village,myjobquote
Richeeco,,Heating Engineer,,,5,2,,ID Checked; Public Liability Insurance,,,2015,https://www.myjobquote.co.uk/t/richeeco,myjobquote
Alpha plumbers,,Heating Engineer,,,5,2,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/alpha-plumbers,myjobquote
Plumbfix365 Plumbing & Heating,,Heating Engineer,,,5,1,,ID Checked; Public Liability Insurance,,,2009,https://www.myjobquote.co.uk/t/plumbfix365-plumbing-heating,myjobquote
JDM Plumbing and Gas,,Heating Engineer,,,5,65,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/jdm-plumbing-and-gas,myjobquote
Dooley Heating Plumbing Gas,,Heating Engineer,,,5,39,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/dooley-heating-plumbing-gas,myjobquote
ABB Plumbing & Gas,,Heating Engineer,,,5,26,07418364217,ID Checked,,,2005,https://www.myjobquote.co.uk/t/abb-plumbing-gas,myjobquote
Plumbing HQ,,Heating Engineer,,,5,4,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/plumbing-hq,myjobquote
KP Plumbing Service,,Heating Engineer,,,5,14,,ID Checked,,,Aug 2025,https://www.myjobquote.co.uk/t/kp-plumbing-service,myjobquote
Pressure Point P&H,,Heating Engineer,,,5,14,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/pressure-point-ph,myjobquote
plumbcentral,,Heating Engineer,,,5,8,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/plumbcentral,myjobquote
Pioneer Plumbers,,Heating Engineer,,,5,10,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/pioneer-plumbers,myjobquote
RPD Plumbing & Heating Services,,Heating Engineer,,,5,5,,ID Checked,,,Jan 2025,https://www.myjobquote.co.uk/t/rpd-plumbing-heating-services,myjobquote
Instafix London Ltd TA Service Team,,Heating Engineer,,,5,3,,ID Checked,,,2009,https://www.myjobquote.co.uk/t/instafix-london-ltd-ta-service-team,myjobquote
Vadim,,Heating Engineer,,,5,3,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/vadim-11,myjobquote
Powerflow Plumbing and Heating,,Heating Engineer,,,5,7,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/powerflow-plumbing-and-heating,myjobquote
LJplumbingandheatingserivces,,Heating Engineer,,,4,3,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/ljplumbingandheatingserivces,myjobquote
Metro Gas And Electric Ltd,,Heating Engineer,,,5,1,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/metro-gas-and-electric-ltd,myjobquote
AK PLUMBING & ELECTRICAL,,Heating Engineer,,,5,20,,ID Checked,,,2004,https://www.myjobquote.co.uk/t/ak-plumbing-electrical,myjobquote
Hs heating,,Heating Engineer,,,4,11,,ID Checked,,,Jul 2017,https://www.myjobquote.co.uk/t/hs-heating,myjobquote
Elite Heating & Gas,,Heating Engineer,,,5,1,,ID Checked,,,Dec 2024,https://www.myjobquote.co.uk/t/elite-heating-gas,myjobquote
MIS Plumbing & Heating LTD,,Heating Engineer,,,5,1,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/mis-plumbing-heating-ltd,myjobquote
D Hyatt gas services,,Heating Engineer,,,5,1,,ID Checked,,,Feb 2026,https://www.myjobquote.co.uk/t/d-hyatt-gas-services,myjobquote
Amphibious Heating,,Heating Engineer,,,5,3,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/amphibious-heating,myjobquote
Pappas Services,,Heating Engineer,,,5,2,,ID Checked,,,1990,https://www.myjobquote.co.uk/t/pappas-services,myjobquote
Chronicle waste removals,,Heating Engineer,,,5,21,,ID Checked,,,1999,https://www.myjobquote.co.uk/t/chronicle-waste-removals,myjobquote
Reesy&#039;s Heating LTD,,Heating Engineer,,,5,1,,ID Checked,,,2013,https://www.myjobquote.co.uk/t/reesys-heating-ltd,myjobquote
HS.HEATING,,Heating Engineer,,,5,5,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/hsheating,myjobquote
Virdi plumbing services,,Heating Engineer,,,5,3,,ID Checked; Public Liability Insurance,,,Mar 2024,https://www.myjobquote.co.uk/t/virdi-plumbing-services,myjobquote
Asset Plumbing and Heating Ltd,,Heating Engineer,,,5,8,,ID Checked,,,Jun 2025,https://www.myjobquote.co.uk/t/asset-plumbing-and-heating-ltd,myjobquote
Skart Maintenance,,Heating Engineer,,,5,37,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/skart-maintenance,myjobquote
LG Heating and plumbing,,Heating Engineer,,,5,15,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/lg-heating-and-plumbing,myjobquote
Teva Nova,,Heating Engineer,,,4.5,8,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/teva-nova,myjobquote
Fred Martin Plumbing & Heating,,Heating Engineer,,,5,8,,ID Checked; Public Liability Insurance,,,2018,https://www.myjobquote.co.uk/t/fred-martin-plumbing-heating,myjobquote
MSC Services,,Heating Engineer,,,4.6,15,,ID Checked,,,1992,https://www.myjobquote.co.uk/t/msc-services,myjobquote
F.G Gas,,Heating Engineer,,,5,19,,ID Checked,,,May 2018,https://www.myjobquote.co.uk/t/fg-gas,myjobquote
Plumbers of London,,Heating Engineer,,,1.7,3,,ID Checked,,,2000,https://www.myjobquote.co.uk/t/plumbers-of-london,myjobquote
PM Heating and Plumbing,,Heating Engineer,,,3,1,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/pm-heating-and-plumbing,myjobquote
Mr Engineers,,Heating Engineer,,,4.68,0,,ID Checked,,,Dec 2021,https://www.myjobquote.co.uk/t/mr-engineers,myjobquote
Oxygen Property Services Ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,2026,https://www.myjobquote.co.uk/t/oxygen-property-services-ltd,myjobquote
Work smrt property services ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/work-smrt-property-services-ltd,myjobquote
Rightway Pluming and Heating,,Heating Engineer,,,4.68,0,,ID Checked,,,Sep 2019,https://www.myjobquote.co.uk/t/rightway-pluming-and-heating,myjobquote
Climatrix,,Heating Engineer,,,4.68,0,,,,,Jul 2025,https://www.myjobquote.co.uk/t/climatrix,myjobquote
Climatrix,,Heating Engineer,,,4.68,0,,ID Checked,,,1995,https://www.myjobquote.co.uk/t/mark-1-services,myjobquote
Brush and flame,,Heating Engineer,,,4.68,0,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/brush-and-flame,myjobquote
Plumbing & Heating Services Ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,2007,https://www.myjobquote.co.uk/t/plumbing-heating-services-ltd,myjobquote
RH heating and plumbing services,,Heating Engineer,,,4.68,0,,,,,May 2020,https://www.myjobquote.co.uk/t/rh-heating-and-plumbing-services,myjobquote
Miljusevic,,Heating Engineer,,,5,20,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/miljusevic,myjobquote
MJN Plumbing,,Heating Engineer,,,5,12,07418317471,ID Checked,,,2023,https://www.myjobquote.co.uk/t/mjn-plumbing,myjobquote
Saulius Raudys,,Heating Engineer,,,5,2,,ID Checked; Public Liability Insurance,,,2010,https://www.myjobquote.co.uk/t/saulius-raudys,myjobquote
PT Plumbing & Gas,,Heating Engineer,,,5,161,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/pt-plumbing-gas,myjobquote
Prominent Property Maintenance,,Heating Engineer,,,5,23,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/prominent-property-maintenance,myjobquote
Gas Heat Flow,,Heating Engineer,,,4,122,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/gas-heat-flow,myjobquote
RekaPlumbing,,Heating Engineer,,,5,40,,ID Checked; Public Liability Insurance,,,2009,https://www.myjobquote.co.uk/t/rekaplumbing,myjobquote
Coldbusterz heating and plumbing ltd,,Heating Engineer,,,5,2,,ID Checked,,,,https://www.myjobquote.co.uk/t/coldbusterz-heating-and-plumbing-ltd,myjobquote
Rapid flow heating and plumbing,,Heating Engineer,,,5,1,,ID Checked; Public Liability Insurance,,,Apr 2025,https://www.myjobquote.co.uk/t/rapid-flow-heating-and-plumbing,myjobquote
Golden dawn services limited,,Heating Engineer,,,5,1,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/golden-dawn-services-limited,myjobquote
Right Angle Services Ltd,,Heating Engineer,,,5,59,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/right-angle-services-ltd,myjobquote
K R Plumbing Ltd,,Heating Engineer,,,4,8,,ID Checked; Public Liability Insurance,,,2021,https://www.myjobquote.co.uk/t/k-r-plumbing-ltd,myjobquote
GK Plumbing & Heating,,Heating Engineer,,,5,40,,ID Checked,,,2001,https://www.myjobquote.co.uk/t/gk-plumbing-heating,myjobquote
Master Heating Services Ltd,,Heating Engineer,,,5,24,07451271993,ID Checked; Public Liability Insurance,,,2006,https://www.myjobquote.co.uk/t/master-heating-services-ltd,myjobquote
Profile Plumbers,,Heating Engineer,,,5,40,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/profile-plumbers,myjobquote
QUATTROPAL Limited,,Heating Engineer,,,5,3,,ID Checked; Public Liability Insurance,,,2021,https://www.myjobquote.co.uk/t/quattropal-limited,myjobquote
Premier Heatworks,,Heating Engineer,,,5,8,,ID Checked; Public Liability Insurance,,,1990,https://www.myjobquote.co.uk/t/premier-heatworks,myjobquote
Boilers On-Demand,,Heating Engineer,,,5,1,,ID Checked,,,Feb 2025,https://www.myjobquote.co.uk/t/boilers-on-demand,myjobquote
20765 Heating & Plumbing,,Heating Engineer,,,5,40,,ID Checked; Public Liability Insurance,,,2024,https://www.myjobquote.co.uk/t/20765-heating-plumbing,myjobquote
Invicta heating Ltd,,Heating Engineer,,,5,4,,ID Checked,,,Oct 2024,https://www.myjobquote.co.uk/t/invicta-heating-ltd,myjobquote
Newflo plumbing & heating,,Heating Engineer,,,5,6,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/newflo-plumbing-heating,myjobquote
AAAT Heating and Gas Services,,Heating Engineer,,,5,6,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/aaat-heating-and-gas-services,myjobquote
Warmcare Plumbing & Heating,,Heating Engineer,,,5,12,,ID Checked; Public Liability Insurance,,,2014,https://www.myjobquote.co.uk/t/warmcare-plumbing-heating,myjobquote
DnT Heating Solutions Ltd,,Heating Engineer,,,5,10,07418371493,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/dnt-heating-solutions-ltd,myjobquote
KCC Team Ltd,,Heating Engineer,,,5,2,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/kcc-team-ltd,myjobquote
RC Gas,,Heating Engineer,,,5,10,,ID Checked,,,2009,https://www.myjobquote.co.uk/t/rc-gas,myjobquote
Gas help ltd,,Heating Engineer,,,5,1,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/gas-help-ltd,myjobquote
Gasworks by AC,,Heating Engineer,,,5,9,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/gasworks-by-ac,myjobquote
Eco plumbing and heating,,Heating Engineer,,,5,19,07418319276,ID Checked,,,2004,https://www.myjobquote.co.uk/t/eco-plumbing-and-heating,myjobquote
Princefix Solutions LTD,,Heating Engineer,,,5,38,,ID Checked; Public Liability Insurance,,,2024,https://www.myjobquote.co.uk/t/princefix-solutions-ltd,myjobquote
Vik Gas Engineer,,Heating Engineer,,,4.5,2,,ID Checked; Public Liability Insurance,,,2006,https://www.myjobquote.co.uk/t/vik-gas-engineer,myjobquote
Nova Flow Plumbing & Heating,,Heating Engineer,,,5,1,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/nova-flow-plumbing-heating,myjobquote
JD Gas Services,,Heating Engineer,,,5,6,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/jd-gas-services-1,myjobquote
Sahagas,,Heating Engineer,,,5,1,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/sahagas,myjobquote
Resolve Gas and Heating Services Ltd,,Heating Engineer,,,5,3,,ID Checked,,,Aug 2024,https://www.myjobquote.co.uk/t/resolve-gas-and-heating-services-ltd,myjobquote
D&D Heating,,Heating Engineer,,,5,5,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/dd-heating,myjobquote
24 Heating Ltd,,Heating Engineer,,,5,1,,ID Checked; Public Liability Insurance,,,2002,https://www.myjobquote.co.uk/t/24-heating-ltd,myjobquote
Home heating engineers ltd,,Heating Engineer,,,5,5,,ID Checked; Public Liability Insurance,,,2016,https://www.myjobquote.co.uk/t/home-heating-engineers-ltd,myjobquote
SJB Mechanical Building Services Ltd,,Heating Engineer,,,5,4,,ID Checked,,,2008,https://www.myjobquote.co.uk/t/sjb-mechanical-building-services-ltd,myjobquote
Signal Plumbing LTD,,Heating Engineer,,,5,1,,ID Checked; Public Liability Insurance,,,2020,https://www.myjobquote.co.uk/t/signal-plumbing-ltd,myjobquote
Gm plumbing & heating services,,Heating Engineer,,,5,10,,Public Liability Insurance,,,2006,https://www.myjobquote.co.uk/t/gm-plumbing-heating-services,myjobquote
Plumbfitex limited,,Heating Engineer,,,5,6,07418319800,ID Checked,,,2012,https://www.myjobquote.co.uk/t/plumbfitex-limited,myjobquote
Proximus Plumbing and Heating LTD,,Heating Engineer,,,5,10,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/proximus-plumbing-and-heating-ltd,myjobquote
MKN Services,,Heating Engineer,,,5,1,,ID Checked,,,1993,https://www.myjobquote.co.uk/t/mkn-services,myjobquote
DCT Heating Ltd,,Heating Engineer,,,5,2,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/dct-heating-ltd,myjobquote
Cx boiler tech,,Heating Engineer,,,5,2,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/cx-boiler-tech,myjobquote
JB Flames Ltd,,Heating Engineer,,,5,6,,ID Checked,,,2004,https://www.myjobquote.co.uk/t/jb-flames-ltd,myjobquote
Flame On Gas & Heating,,Heating Engineer,,,4.68,0,,ID Checked,,,Apr 2019,https://www.myjobquote.co.uk/t/flame-on-gas-heating,myjobquote
GD Heating Services,,Heating Engineer,,,4.68,0,,ID Checked,,,Jul 2023,https://www.myjobquote.co.uk/t/gd-heating-services,myjobquote
"Plumbing ,Heating .Gas engineers",,Heating Engineer,,,4.68,0,,ID Checked,,,Mar 2024,https://www.myjobquote.co.uk/t/plumbing-heating-gas-engineers,myjobquote
Kenyaz heating and plumbing ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,Feb 2025,https://www.myjobquote.co.uk/t/kenyaz-heating-and-plumbing-ltd,myjobquote
Gastector Heating And Plumbing Ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,2002,https://www.myjobquote.co.uk/t/gastector-heating-and-plumbing-ltd,myjobquote
London plumbing services ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,Feb 2024,https://www.myjobquote.co.uk/t/london-plumbing-services-ltd,myjobquote
Sergio Alves,,Heating Engineer,,,4.68,0,,ID Checked,,,May 2025,https://www.myjobquote.co.uk/t/sergio-alves,myjobquote
Morfleet Construction & Heating Ltd,,Heating Engineer,,,5,33,07418319696,ID Checked,,,2002,https://www.myjobquote.co.uk/t/morfleet-construction-heating-ltd,myjobquote
AB Heating,,Heating Engineer,,,5,97,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/ab-heating,myjobquote
Eastwood Gas,,Heating Engineer,,,4,3,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/eastwood-gas,myjobquote
Davoud Barani,,Heating Engineer,,,5,12,,ID Checked; Public Liability Insurance,,,2020,https://www.myjobquote.co.uk/t/davoud-barani,myjobquote
Davey heating and plumbing,,Heating Engineer,,,5,5,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/davey-heating-and-plumbing,myjobquote
AC Heating services,,Heating Engineer,,,5,67,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/ac-heating-services,myjobquote
JB Plumbing & Heating,,Heating Engineer,,,5,1,,ID Checked; Public Liability Insurance,,,Aug 2021,https://www.myjobquote.co.uk/t/jb-plumbing-heating-7,myjobquote
Plumbing Technical Services Ltd,,Heating Engineer,,,5,15,,ID Checked,,,2005,https://www.myjobquote.co.uk/t/plumbing-technical-services-ltd,myjobquote
G Gas Heating Solutions,,Heating Engineer,,,5,7,,ID Checked; Public Liability Insurance,,,2023,https://www.myjobquote.co.uk/t/g-gas-heating-solutions,myjobquote
Lee simons,,Heating Engineer,,,5,10,,ID Checked; Public Liability Insurance,,,1993,https://www.myjobquote.co.uk/t/lee-simons,myjobquote
Easy Fix Heating Ltd,,Heating Engineer,,,5,44,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/easy-fix-heating-ltd,myjobquote
Keyheat Solutions,,Heating Engineer,,,5,7,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/keyheat-solutions-1,myjobquote
B.W.Chappell Plumbing &Heating,,Heating Engineer,,,4.68,0,,ID Checked; Public Liability Insurance,,,Jan 2017,https://www.myjobquote.co.uk/t/bwchappell-plumbing-heating,myjobquote
Elliotts Heating & Plumbing,,Heating Engineer,,,4.68,0,,,,,May 2023,https://www.myjobquote.co.uk/t/elliotts-heating-plumbing,myjobquote
S carrington heating ltd,,Heating Engineer,,,4.68,0,,ID Checked,,,Mar 2023,https://www.myjobquote.co.uk/t/s-carrington-heating-ltd,myjobquote
Kentgas,,Heating Engineer,,,4.68,0,,ID Checked,,,Jun 2023,https://www.myjobquote.co.uk/t/kentgas,myjobquote
Kentgas,,Heating Engineer,,,4.68,0,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/k2-gas-plumbing-and-heating,myjobquote
New Era Renewables,,Heating Engineer,,,4.68,0,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/new-era-renewables,myjobquote
Heat-Tec,,Heating Engineer,,,4.68,0,,ID Checked,,,Mar 2023,https://www.myjobquote.co.uk/t/heat-tec-2,myjobquote
Heat-Tec,,Heating Engineer,,,4.68,0,,ID Checked,,,Aug 2024,https://www.myjobquote.co.uk/t/newburygreen-soloutions-ltd,myjobquote
Bells Gas Services,,Heating Engineer,,,4.68,0,,,,,2003,https://www.myjobquote.co.uk/t/bells-gas-services,myjobquote
Bells Gas Services,,Heating Engineer,,,4.8,6,,ID Checked; Public Liability Insurance,,,Sep 2024,https://www.myjobquote.co.uk/t/central-heating-solutions-ltd,myjobquote
Boiler house swansea,,Heating Engineer,,,5,2,,ID Checked,,,2013,https://www.myjobquote.co.uk/t/boiler-house-swansea,myjobquote
M Nunn Gas Services,,Heating Engineer,,,5,31,,ID Checked,,,Jan 2024,https://www.myjobquote.co.uk/t/m-nunn-gas-services,myjobquote
HomeHeatingEdinburgh,,Heating Engineer,,,5,3,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/homeheatingedinburgh,myjobquote
LenGas services,,Heating Engineer,,,5,1,,ID Checked; Public Liability Insurance,,,2026,https://www.myjobquote.co.uk/t/lengas-services,myjobquote
J Ireland Plumber - Mechanical Services,,Heating Engineer,,,5,65,07441449906,ID Checked,,,2016,https://www.myjobquote.co.uk/t/j-ireland-plumber-mechanical-services,myjobquote
1st Gas,,Heating Engineer,,,5,39,,ID Checked,,,2017,https://www.myjobquote.co.uk/t/1st-gas,myjobquote
