company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,member_since,profile_url,source_platform
Nick Taylor Mechanical Limited,,Plumber,,,5,9,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/nick-taylor-mechanical-limited,myjobquote
Plumb Right,,Plumber,,,5,8,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/plumb-right-1,myjobquote
plumbcentral,,Plumber,,,5,8,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/plumbcentral,myjobquote
BE4 construction ltd,,Plumber,,,5,6,,ID Checked; Public Liability Insurance,,,May 2024,https://www.myjobquote.co.uk/t/be4-construction-ltd,myjobquote
PLUMBER EAST END WEST,,Plumber,,,4,4,,ID Checked,,,1990,https://www.myjobquote.co.uk/t/plumber-east-end-west,myjobquote
Tapped In Plumbing,,Plumber,,,5,4,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/tapped-in-plumbing,myjobquote
Charlie Plumbing Services,,Plumber,,,5,3,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/charlie-plumbing-services,myjobquote
Prime Fix Group,,Plumber,,,5,1,,ID Checked,,,1995,https://www.myjobquote.co.uk/t/prime-fix-group,myjobquote
Providence Plumbing and Heating Ltd,,Plumber,,,5,17,,ID Checked,,,Sep 2025,https://www.myjobquote.co.uk/t/providence-plumbing-and-heating-ltd,myjobquote
We Fix Leaks 24/7 Ltd,,Plumber,,,5,14,,ID Checked; Public Liability Insurance,,,2018,https://www.myjobquote.co.uk/t/we-fix-leaks-247-ltd,myjobquote
Pioneer Plumbers,,Plumber,,,5,10,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/pioneer-plumbers,myjobquote
kead plumbing services,,Plumber,,,5,5,,ID Checked,,,Jan 2025,https://www.myjobquote.co.uk/t/kead-plumbing-services,myjobquote
Eaziflo plumbing ltd,,Plumber,,,5,4,,ID Checked; Public Liability Insurance,,,2012,https://www.myjobquote.co.uk/t/eaziflo-plumbing-ltd,myjobquote
