company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,member_since,profile_url,source_platform
A.V.E,,Electrician,,,5,18,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/ave,myjobquote
Build electrics,,Electrician,,,5,17,,ID Checked,,,1999,https://www.myjobquote.co.uk/t/build-electrics,myjobquote
Elm Electrical,,Electrician,,,5,10,,ID Checked; Public Liability Insurance,,,2019,https://www.myjobquote.co.uk/t/elm-electrical,myjobquote
Circuit Safe,,Electrician,,,5,1,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/circuit-safe-1,myjobquote
Courtman Electrical & Building Services,,Electrician,,,5,41,,ID Checked; Public Liability Insurance,,,2016,https://www.myjobquote.co.uk/t/courtman-electrical-building-services,myjobquote
VM Electrical & Maintenance,,Electrician,,,4,2,07418317689,ID Checked; Public Liability Insurance,,,2017,https://www.myjobquote.co.uk/t/vm-electrical-maintenance,myjobquote
C Birkby Electrical Ltd,,Electrician,,,5,5,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/c-birkby-electrical-ltd-1,myjobquote
W Newman Electrical,,Electrician,,,5,13,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/w-newman-electrical,myjobquote
Coppa Contractors Ltd,,Electrician,,,4,1,,ID Checked; Public Liability Insurance,,,2020,https://www.myjobquote.co.uk/t/coppa-contractors-ltd,myjobquote
Ground Electrical,,Electrician,,,5,1,,ID Checked; Public Liability Insurance,,,2013,https://www.myjobquote.co.uk/t/ground-electrical,myjobquote
Door entry,,Electrician,,,5,2,,ID Checked,,,Mar 2025,https://www.myjobquote.co.uk/t/door-entry,myjobquote
K Electrical Solutions,,Electrician,,,5,3,,ID Checked,,,2026,https://www.myjobquote.co.uk/t/k-electrical-solutions,myjobquote
S&L Electrical Solutions ltd,,Electrician,,,5,3,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/sl-electrical-solutions-ltd,myjobquote
JMblack electrical services,,Electrician,,,5,2,,ID Checked,,,May 2025,https://www.myjobquote.co.uk/t/jmblack-electrical-services,myjobquote
Sanjectricaltechnology ltd,,Electrician,,,4,5,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/sanjectricaltechnology-ltd,myjobquote
Syntrad Ltd,,Electrician,,,4.4,8,,ID Checked; Public Liability Insurance,,,2017,https://www.myjobquote.co.uk/t/syntrad-ltd,myjobquote
Kiloni Electrical,,Electrician,,,5,7,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/kiloni-electrical,myjobquote
NG Building Services,,Electrician,,,5,4,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/ng-building-services,myjobquote
ELECQUICKPRO LTD,,Electrician,,,5,3,,ID Checked; Public Liability Insurance,,,Apr 2023,https://www.myjobquote.co.uk/t/elecquickpro-ltd,myjobquote
Beadles Electrical Contractors,,Electrician,,,5,1,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/beadles-electrical-contractors-1,myjobquote
Berks & Sparks Ltd,,Electrician,,,5,24,,ID Checked; Public Liability Insurance,,,2022,https://www.myjobquote.co.uk/t/berks-sparks-ltd,myjobquote
ACE ELECTRICAL LIMITED,,Electrician,,,5,10,,ID Checked; Public Liability Insurance,,,2010,https://www.myjobquote.co.uk/t/ace-electrical-limited,myjobquote
White sparks,,Electrician,,,5,7,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/white-sparks,myjobquote
R.G.Hards Electrical Ltd,,Electrician,,,5,1,,ID Checked,,,1999,https://www.myjobquote.co.uk/t/rghards-electrical-ltd,myjobquote
PAT Electrics,,Electrician,,,5,7,,ID Checked,,,2007,https://www.myjobquote.co.uk/t/pat-electrics,myjobquote
Dan ⚡️ spark,,Electrician,,,5,8,,ID Checked; Public Liability Insurance,,,Feb 2023,https://www.myjobquote.co.uk/t/dan-spark,myjobquote
GabyEnergy Ltd,,Electrician,,,5,61,,ID Checked; Public Liability Insurance,,,2020,https://www.myjobquote.co.uk/t/gabyenergy-ltd,myjobquote
KCS Electrics Ltd,,Electrician,,,4.9,18,,ID Checked,,,2011,https://www.myjobquote.co.uk/t/kcs-electrics-ltd,myjobquote
Knights Electrical,,Electrician,,,5,30,,ID Checked,,,2008,https://www.myjobquote.co.uk/t/knights-electrical-5,myjobquote
Genetic Electrical Services,,Electrician,,,5,5,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/genetic-electrical-services,myjobquote
TP Electrical,,Electrician,,,5,2,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/tp-electrical-3,myjobquote
PluggedInSolutions,,Electrician,,,4,9,,ID Checked,,,2016,https://www.myjobquote.co.uk/t/pluggedinsolutions,myjobquote
DM Electrical Service,,Electrician,,,5,4,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/dm-electrical-service,myjobquote
Direct Connect Electrical,,Electrician,,,5,10,,ID Checked; Public Liability Insurance,,,2022,https://www.myjobquote.co.uk/t/direct-connect-electrical-1,myjobquote
DCV Electrical Services,,Electrician,,,5,17,,ID Checked; Public Liability Insurance,,,1997,https://www.myjobquote.co.uk/t/dcv-electrical-services,myjobquote
Deniz fix-it services,,Electrician,,,4,1,,ID Checked,,,Oct 2021,https://www.myjobquote.co.uk/t/deniz-fix-it-services,myjobquote
Pure Gold Electricals,,Electrician,,,5,13,,ID Checked,,,2021,https://www.myjobquote.co.uk/t/pure-gold-electricals,myjobquote
Smart Home Solutions,,Electrician,,,5,47,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/smart-home-solutions-2,myjobquote
Smart Watt Electrical and Automation Ltd,,Electrician,,,5,3,,ID Checked; Public Liability Insurance,,,2022,https://www.myjobquote.co.uk/t/smart-watt-electrical-and-automation-ltd,myjobquote
FM ELECTRICIAN,,Electrician,,,5,11,,ID Checked; Public Liability Insurance,,,2021,https://www.myjobquote.co.uk/t/fm-electrician,myjobquote
TK Electrical,,Electrician,,,5,3,,ID Checked,,,2004,https://www.myjobquote.co.uk/t/tk-electrical-6,myjobquote
Burak&#039;s Electrical Services,,Electrician,,,5,1,,ID Checked,,,2023,https://www.myjobquote.co.uk/t/buraks-electrical-services,myjobquote
JT Electrical & Appliance Repair,,Electrician,,,5,3,,ID Checked; Public Liability Insurance,,,2024,https://www.myjobquote.co.uk/t/jt-electrical-appliance-repair,myjobquote
Phoenix Safety Group Ltd,,Electrician,,,4.9,15,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/phoenix-safety-group-ltd,myjobquote
SS TestMaster Ltd,,Electrician,,,5,17,,ID Checked,,,2025,https://www.myjobquote.co.uk/t/ss-testmaster-ltd,myjobquote
Salar Kooshki,,Electrician,,,5,1,,ID Checked; Public Liability Insurance,,,2018,https://www.myjobquote.co.uk/t/salar-kooshki,myjobquote
Essex Power & Compliance Ltd,,Electrician,,,5,3,,ID Checked; Public Liability Insurance,,,2025,https://www.myjobquote.co.uk/t/essex-power-compliance-ltd,myjobquote
Barham electrics ltd,,Electrician,,,5,15,,ID Checked,,,2018,https://www.myjobquote.co.uk/t/barham-electrics-ltd,myjobquote
Sade Business Group LTD,,Electrician,,,5,7,,ID Checked,,,2012,https://www.myjobquote.co.uk/t/sade-business-group-ltd,myjobquote
JPL Electrical Solutions LTD,,Electrician,,,5,7,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/jpl-electrical-solutions-ltd,myjobquote
Bahiti’s Electrical Services LTD,,Electrician,,,5,22,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/bahitis-electrical-services-ltd,myjobquote
ESI Electrical Services & Installations,,Electrician,,,5,6,,ID Checked,,,2014,https://www.myjobquote.co.uk/t/esi-electrical-services-installations,myjobquote
Walters electrical services ltd,,Electrician,,,5,7,07441446822,ID Checked,,,Jul 2024,https://www.myjobquote.co.uk/t/walters-electrical-services-ltd,myjobquote
KPD Electrical Ltd,,Electrician,,,5,30,07418363289,ID Checked,,,2023,https://www.myjobquote.co.uk/t/kpd-electrical-ltd,myjobquote
KAZ Electrical,,Electrician,,,5,9,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/kaz-electrical,myjobquote
JP Electrical Services,,Electrician,,,5,37,07418360586,ID Checked,,,2022,https://www.myjobquote.co.uk/t/jp-electrical-services-3,myjobquote
FINCH Electrical Solutions,,Electrician,,,5,3,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/finch-electrical-solutions,myjobquote
Manor Elec,,Electrician,,,5,3,,ID Checked,,,2015,https://www.myjobquote.co.uk/t/manor-elec,myjobquote
Leading Electrical Solutions,,Electrician,,,5,2,,ID Checked,,,2019,https://www.myjobquote.co.uk/t/leading-electrical-solutions,myjobquote
LRD electrical services,,Electrician,,,5,1,,ID Checked,,,Jan 2026,https://www.myjobquote.co.uk/t/lrd-electrical-services,myjobquote
Lights on electricians,,Electrician,,,5,10,,ID Checked,,,Nov 2025,https://www.myjobquote.co.uk/t/lights-on-electricians,myjobquote
Snelling Electrical,,Electrician,,,5,9,,ID Checked; Public Liability Insurance,,,2017,https://www.myjobquote.co.uk/t/snelling-electrical,myjobquote
"Jack Terroni , Home electrician",,Electrician,,,5,1,,ID Checked,,,Dec 2021,https://www.myjobquote.co.uk/t/jack-terroni-home-electrician,myjobquote
Imrie Electricals,,Electrician,,,5,13,,ID Checked,,,Jan 2026,https://www.myjobquote.co.uk/t/imrie-electricals,myjobquote
RMG Electrical/capital interiors,,Electrician,,,5,11,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/rmg-electricalcapital-interiors,myjobquote
NZ electrical,,Electrician,,,5,30,,ID Checked,,,2022,https://www.myjobquote.co.uk/t/nz-electrical,myjobquote
17 Electrical,,Electrician,,,5,1,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/17-electrical,myjobquote
MLMELECTRICAL,,Electrician,,,5,4,,ID Checked,,,2020,https://www.myjobquote.co.uk/t/mlmelectrical,myjobquote
MWJ Services,,Electrician,,,5,16,07451286754,ID Checked,,,2017,https://www.myjobquote.co.uk/t/mwj-services,myjobquote
baberton electrical,,Electrician,,,5,35,,ID Checked,,,2010,https://www.myjobquote.co.uk/t/baberton-electrical,myjobquote
JC Electrical,,Electrician,,,5,38,,ID Checked,,,2024,https://www.myjobquote.co.uk/t/jc-electrical-13,myjobquote
TM Electric,,Electrician,,,5,2,,ID Checked,,,Sep 2024,https://www.myjobquote.co.uk/t/tm-electric,myjobquote
